datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-01-02 13:00:00,2022-01-02 13:00:00,0.18281001728323953,2022,1,2,0.9996699159231939,10.179509176515179
2022-01-02 14:00:00,2022-01-02 14:00:00,0.07499617474286213,2022,1,2,0.9996518334768022,10.071514509510884
2022-01-02 15:00:00,2022-01-02 15:00:00,0.3716866369181465,2022,1,2,0.9996332689452478,10.368019326370625
2022-01-02 16:00:00,2022-01-02 16:00:00,0.5209347482193298,2022,1,2,0.9996142223374836,10.517076971594166
2022-01-02 17:00:00,2022-01-02 17:00:00,0.34149804109639215,2022,1,2,0.9995946936626949,10.337444977723342
2022-01-02 18:00:00,2022-01-02 18:00:00,0.003361817751200036,2022,1,2,0.9995746829302993,9.999108647054193
2022-01-02 19:00:00,2022-01-02 19:00:00,0.5961786826956915,2022,1,2,0.9995541901499472,10.591720584195164
2022-01-02 20:00:00,2022-01-02 20:00:00,0.9660880333129714,2022,1,2,0.9995332153315211,10.961420186628182
2022-01-02 21:00:00,2022-01-02 21:00:00,0.5544161344112637,2022,1,2,0.9995117584851364,10.549533719262628
2022-01-02 22:00:00,2022-01-02 22:00:00,0.6008928191737536,2022,1,2,0.9994898196211406,10.595791015385158
2022-01-02 23:00:00,2022-01-02 23:00:00,0.8150464366682759,2022,1,2,0.9994673987501137,10.809720424169413
2022-01-03 00:00:00,2022-01-03 00:00:00,0.9077163707969775,2022,1,3,0.9994444958828685,10.902161329625663
2022-01-03 01:00:00,2022-01-03 01:00:00,0.9479697321263133,2022,1,3,0.9994211110304497,10.942180842430812
2022-01-03 02:00:00,2022-01-03 02:00:00,0.9390415388553529,2022,1,3,0.999397244204135,10.933013980896703
2022-01-03 03:00:00,2022-01-03 03:00:00,0.8538651977285364,2022,1,3,0.999372895415434,10.847594151882875
2022-01-03 04:00:00,2022-01-03 04:00:00,0.6359574731030974,2022,1,3,0.999348064676089,10.629438119863988
2022-01-03 05:00:00,2022-01-03 05:00:00,0.4079221366839929,2022,1,3,0.999322751998075,10.401149656664742
2022-01-03 06:00:00,2022-01-03 06:00:00,0.09336088709217805,2022,1,3,0.9992969573935987,10.086330461028165
2022-01-03 07:00:00,2022-01-03 07:00:00,0.14414939532209148,2022,1,3,0.9992706808750998,10.13685620407309
2022-01-03 08:00:00,2022-01-03 08:00:00,0.16724851229107973,2022,1,3,0.9992439224552503,10.159687736843582
2022-01-03 09:00:00,2022-01-03 09:00:00,0.3805617731692633,2022,1,3,0.9992166821469545,10.372728594638808
2022-01-03 10:00:00,2022-01-03 10:00:00,0.2582886418670325,2022,1,3,0.999188959963349,10.250178241500523
2022-01-03 11:00:00,2022-01-03 11:00:00,0.9722199141931477,2022,1,3,0.9991607559178031,10.963827473371177
2022-01-03 12:00:00,2022-01-03 12:00:00,0.6217672679490687,2022,1,3,0.9991320700239181,10.613087968188252
2022-01-03 13:00:00,2022-01-03 13:00:00,0.7728322089025341,2022,1,3,0.9991029022955281,10.763861231857815
2022-01-03 14:00:00,2022-01-03 14:00:00,0.7543895557610383,2022,1,3,0.9990732527466991,10.74512208322803
2022-01-03 15:00:00,2022-01-03 15:00:00,0.8557936640671394,2022,1,3,0.9990431213917298,10.846224877984437
2022-01-03 16:00:00,2022-01-03 16:00:00,0.0685563013018391,2022,1,3,0.9990125082451511,10.05868138375335
2022-01-03 17:00:00,2022-01-03 17:00:00,0.05978643069538969,2022,1,3,0.9989814133217262,10.049600563912652
2022-01-03 18:00:00,2022-01-03 18:00:00,0.17119169276244917,2022,1,3,0.9989498366364509,10.160690059126956
2022-01-03 19:00:00,2022-01-03 19:00:00,0.011096140070168348,2022,1,3,0.998917778204553,10.0002739221157
2022-01-03 20:00:00,2022-01-03 20:00:00,0.06341119163153919,2022,1,3,0.9988852380414929,10.052263572046469
2022-01-03 21:00:00,2022-01-03 21:00:00,0.9678274609967011,2022,1,3,0.998852216162963,10.956349622626332
2022-01-03 22:00:00,2022-01-03 22:00:00,0.4977357714890204,2022,1,3,0.9988187125848885,10.485922897337906
2022-01-03 23:00:00,2022-01-03 23:00:00,0.5781035568738546,2022,1,3,0.9987847273234264,10.565950830108118
2022-01-04 00:00:00,2022-01-04 00:00:00,0.7621283950821085,2022,1,4,0.9987502603949663,10.74963099903177
2022-01-04 01:00:00,2022-01-04 01:00:00,0.4293618408509142,2022,1,4,0.9987153118161298,10.416514959012213
2022-01-04 02:00:00,2022-01-04 02:00:00,0.616987689458267,2022,1,4,0.9986798816037711,10.603786505495977
2022-01-04 03:00:00,2022-01-04 03:00:00,0.13538674606457357,2022,1,4,0.9986439697749765,10.121826443814339
2022-01-04 04:00:00,2022-01-04 04:00:00,0.34996091105988936,2022,1,4,0.9986075763470647,10.336036674530536
2022-01-04 05:00:00,2022-01-04 05:00:00,0.2183931859902768,2022,1,4,0.9985707013375863,10.20410019936614
2022-01-04 06:00:00,2022-01-04 06:00:00,0.29665636990236555,2022,1,4,0.9985333447643246,10.281989817545611
2022-01-04 07:00:00,2022-01-04 07:00:00,0.8325563966617546,2022,1,4,0.9984955066452949,10.817511463114704
2022-01-04 08:00:00,2022-01-04 08:00:00,0.5455436589119305,2022,1,4,0.9984571869987445,10.530115528899374
2022-01-04 09:00:00,2022-01-04 09:00:00,0.6238482316741927,2022,1,4,0.9984183858431536,10.608032090105729
2022-01-04 10:00:00,2022-01-04 10:00:00,0.6628845916251908,2022,1,4,0.9983791031972338,10.64667562359753
2022-01-04 11:00:00,2022-01-04 11:00:00,0.12245519099003777,2022,1,4,0.9983393390799294,10.105848581789333
2022-01-04 12:00:00,2022-01-04 12:00:00,0.014939633230687921,2022,1,4,0.9982990935104169,9.997930568334857
2022-01-04 13:00:00,2022-01-04 13:00:00,0.7604512405683536,2022,1,4,0.9982583665081046,10.7430349056494
2022-01-04 14:00:00,2022-01-04 14:00:00,0.8790790710773567,2022,1,4,0.9982171580926334,10.86125065200369
2022-01-04 15:00:00,2022-01-04 15:00:00,0.15768848159897142,2022,1,4,0.9981754682838762,10.139443164437733
2022-01-04 16:00:00,2022-01-04 16:00:00,0.5168064793211355,2022,1,4,0.9981332971019379,10.498139450340513
2022-01-04 17:00:00,2022-01-04 17:00:00,0.5693655856568893,2022,1,4,0.9980906445671558,10.550272031328447
2022-01-04 18:00:00,2022-01-04 18:00:00,0.5960872119755914,2022,1,4,0.9980475107000991,10.576562318976583
2022-01-04 19:00:00,2022-01-04 19:00:00,0.8352911937786786,2022,1,4,0.9980038955215694,10.815330148994372
2022-01-04 20:00:00,2022-01-04 20:00:00,0.8777130989776765,2022,1,4,0.9979597990526001,10.857311089503677
2022-01-04 21:00:00,2022-01-04 21:00:00,0.12520661172136593,2022,1,4,0.9979152213144571,10.104358824865937
2022-01-04 22:00:00,2022-01-04 22:00:00,0.6066955400555725,2022,1,4,0.9978701623286378,10.58539716334195
2022-01-04 23:00:00,2022-01-04 23:00:00,0.8005750866235927,2022,1,4,0.9978246221168723,10.778821307792315
2022-01-05 00:00:00,2022-01-05 00:00:00,0.1273022170770075,2022,1,5,0.9977786007011223,10.105088224088231
2022-01-05 01:00:00,2022-01-05 01:00:00,0.2256823937207597,2022,1,5,0.997732098103582,10.20300337475658
2022-01-05 02:00:00,2022-01-05 02:00:00,0.23422554169133558,2022,1,5,0.9976851143466773,10.211076685158108
2022-01-05 03:00:00,2022-01-05 03:00:00,0.5101304328597166,2022,1,5,0.9976376494530662,10.486506927390378
2022-01-05 04:00:00,2022-01-05 04:00:00,0.9453750814974029,2022,1,5,0.9975897034456389,10.921272115953792
2022-01-05 05:00:00,2022-01-05 05:00:00,0.293541979346541,2022,1,5,0.9975412763475174,10.268954742821716
2022-01-05 06:00:00,2022-01-05 06:00:00,0.8046062124478777,2022,1,5,0.997492368182056,10.779529894268437
2022-01-05 07:00:00,2022-01-05 07:00:00,0.8734657225302842,2022,1,5,0.9974429789728406,10.84789551225869
2022-01-05 08:00:00,2022-01-05 08:00:00,0.6355536456635394,2022,1,5,0.9973931087436895,10.609484733100436
2022-01-05 09:00:00,2022-01-05 09:00:00,0.4491464256367602,2022,1,5,0.9973427575186525,10.422574000823285
2022-01-05 10:00:00,2022-01-05 10:00:00,0.16634871209723834,2022,1,5,0.9972919253220119,10.139267965317359
2022-01-05 11:00:00,2022-01-05 11:00:00,0.17063331238973978,2022,1,5,0.9972406121782815,10.143039434172554
2022-01-05 12:00:00,2022-01-05 12:00:00,0.9544127295266215,2022,1,5,0.9971888181122075,10.926300910648697
2022-01-05 13:00:00,2022-01-05 13:00:00,0.7446777266992378,2022,1,5,0.9971365431487673,10.71604315818691
2022-01-05 14:00:00,2022-01-05 14:00:00,0.15022053631341892,2022,1,5,0.997083787313171,10.12105840944513
2022-01-05 15:00:00,2022-01-05 15:00:00,0.45935425431049914,2022,1,5,0.9970305506308603,10.429659760619103
2022-01-05 16:00:00,2022-01-05 16:00:00,0.1010208841086857,2022,1,5,0.9969768331275085,10.07078921538377
2022-01-05 17:00:00,2022-01-05 17:00:00,0.999939439024765,2022,1,5,0.9969226348290212,10.969165787314976
2022-01-05 18:00:00,2022-01-05 18:00:00,0.9489696243446462,2022,1,5,0.9968679557615356,10.917649181960002
2022-01-05 19:00:00,2022-01-05 19:00:00,0.7961570684031711,2022,1,5,0.996812795951421,10.764285027917381
2022-01-05 20:00:00,2022-01-05 20:00:00,0.6260955956744672,2022,1,5,0.9967571554252782,10.59366714992725
2022-01-05 21:00:00,2022-01-05 21:00:00,0.8434852588432098,2022,1,5,0.9967010342099402,10.81049560094261
2022-01-05 22:00:00,2022-01-05 22:00:00,0.05550994655733821,2022,1,5,0.9966444323324715,10.021954269882054
2022-01-05 23:00:00,2022-01-05 23:00:00,0.13752766796139237,2022,1,5,0.9965873498201685,10.103401166163078
2022-01-06 00:00:00,2022-01-06 00:00:00,0.8178371988445444,2022,1,6,0.9965297867005595,10.78313506585014
2022-01-06 01:00:00,2022-01-06 01:00:00,0.6526199771935491,2022,1,6,0.9964717430014044,10.617337407207593
2022-01-06 02:00:00,2022-01-06 02:00:00,0.6212961495597494,2022,1,6,0.9964132187506951,10.5854283370667
2022-01-06 03:00:00,2022-01-06 03:00:00,0.9739177074031475,2022,1,6,0.996354213976655,10.937459847169698
2022-01-06 04:00:00,2022-01-06 04:00:00,0.7306291370706691,2022,1,6,0.9962947287077394,10.693576424148064
2022-01-06 05:00:00,2022-01-06 05:00:00,0.27984846404598296,2022,1,6,0.9962347629726351,10.242196093772336
2022-01-06 06:00:00,2022-01-06 06:00:00,0.5507261448146946,2022,1,6,0.996174316800261,10.512469312817304
2022-01-06 07:00:00,2022-01-06 07:00:00,0.8605937981674063,2022,1,6,0.9961133902197672,10.821727700365077
2022-01-06 08:00:00,2022-01-06 08:00:00,0.6899202817767894,2022,1,6,0.9960519832605359,10.650440114382148
2022-01-06 09:00:00,2022-01-06 09:00:00,0.9520052301990723,2022,1,6,0.9959900959521808,10.91190618972088
2022-01-06 10:00:00,2022-01-06 10:00:00,0.3771930318553941,2022,1,6,0.9959277283245471,10.336470315100867
2022-01-06 11:00:00,2022-01-06 11:00:00,0.9855395163115959,2022,1,6,0.9958648804077119,10.944188320388715
2022-01-06 12:00:00,2022-01-06 12:00:00,0.7439992604798613,2022,1,6,0.9958015522319837,10.702014782799697
2022-01-06 13:00:00,2022-01-06 13:00:00,0.5424556304268475,2022,1,6,0.9957377438279029,10.499833068705875
2022-01-06 14:00:00,2022-01-06 14:00:00,0.16636916287280545,2022,1,6,0.9956734552262411,10.123103715135215
2022-01-06 15:00:00,2022-01-06 15:00:00,0.4909720008732962,2022,1,6,0.9956086864580017,10.447058865453313
2022-01-06 16:00:00,2022-01-06 16:00:00,0.8262604391487777,2022,1,6,0.9955434375544198,10.781694814692974
2022-01-06 17:00:00,2022-01-06 17:00:00,0.3694374798025032,2022,1,6,0.9954777085469617,10.32421456527212
2022-01-06 18:00:00,2022-01-06 18:00:00,0.152019339013168,2022,1,6,0.9954114994673254,10.106134333686423
2022-01-06 19:00:00,2022-01-06 19:00:00,0.037538750608701155,2022,1,6,0.9953448103474407,9.99098685408311
2022-01-06 20:00:00,2022-01-06 20:00:00,0.6332752189964027,2022,1,6,0.9952776412194684,10.586051631191086
2022-01-06 21:00:00,2022-01-06 21:00:00,0.9329124692844397,2022,1,6,0.995209992115801,10.885012390442448
2022-01-06 22:00:00,2022-01-06 22:00:00,0.7221521977562114,2022,1,6,0.9951418630690625,10.673570828446836
2022-01-06 23:00:00,2022-01-06 23:00:00,0.4802492128053546,2022,1,6,0.9950732541121086,10.43098175392644
2022-01-07 00:00:00,2022-01-07 00:00:00,0.5288075282278489,2022,1,7,0.9950041652780258,10.478849181008108
2022-01-07 01:00:00,2022-01-07 01:00:00,0.37174541295438646,2022,1,7,0.9949345966001326,10.321091378955712
2022-01-07 02:00:00,2022-01-07 02:00:00,0.41658880541885723,2022,1,7,0.9948645481119787,10.365234286538644
2022-01-07 03:00:00,2022-01-07 03:00:00,0.8072841037363918,2022,1,7,0.9947940198473452,10.755224302209843
2022-01-07 04:00:00,2022-01-07 04:00:00,0.39491201256291264,2022,1,7,0.9947230118402446,10.342142130965359
2022-01-07 05:00:00,2022-01-07 05:00:00,0.9548461974235394,2022,1,7,0.9946515241249206,10.901361438672746
2022-01-07 06:00:00,2022-01-07 06:00:00,0.7283762382887152,2022,1,7,0.9945795567358485,10.674171805647202
2022-01-07 07:00:00,2022-01-07 07:00:00,0.2893754987942072,2022,1,7,0.9945071097077347,10.234446595871555
2022-01-07 08:00:00,2022-01-07 08:00:00,0.39455838145535793,2022,1,7,0.9944341830755171,10.338900212210529
2022-01-07 09:00:00,2022-01-07 09:00:00,0.33603963091814815,2022,1,7,0.9943607768743647,10.279647399661794
2022-01-07 10:00:00,2022-01-07 10:00:00,0.9150842558082497,2022,1,7,0.994286891139678,10.85795316720503
2022-01-07 11:00:00,2022-01-07 11:00:00,0.7235292466636363,2022,1,7,0.9942125259070885,10.665654505734521
2022-01-07 12:00:00,2022-01-07 12:00:00,0.048837797936135074,2022,1,7,0.994137681212459,9.990214610060725
2022-01-07 13:00:00,2022-01-07 13:00:00,0.3592833099175441,2022,1,7,0.9940623570918838,10.299906880836382
2022-01-07 14:00:00,2022-01-07 14:00:00,0.4808124199214764,2022,1,7,0.9939865535816881,10.420677955738357
2022-01-07 15:00:00,2022-01-07 15:00:00,0.9294330454233514,2022,1,7,0.9939102707184282,10.868535752607634
2022-01-07 16:00:00,2022-01-07 16:00:00,0.8557053242716174,2022,1,7,0.993833508538892,10.794040409660537
2022-01-07 17:00:00,2022-01-07 17:00:00,0.30535651948411313,2022,1,7,0.993756267080098,10.242919190285093
2022-01-07 18:00:00,2022-01-07 18:00:00,0.8154648773774309,2022,1,7,0.9936785463792964,10.752250341170395
2022-01-07 19:00:00,2022-01-07 19:00:00,0.6266543511717783,2022,1,7,0.9936003464739682,10.56265781591146
2022-01-07 20:00:00,2022-01-07 20:00:00,0.00973604676606954,2022,1,7,0.9935216674018256,9.944952720784325
2022-01-07 21:00:00,2022-01-07 21:00:00,0.5226849886747144,2022,1,7,0.9934425092008116,10.45711008068283
2022-01-07 22:00:00,2022-01-07 22:00:00,0.013606448891154477,2022,1,7,0.9933628719091006,9.94723516798216
2022-01-07 23:00:00,2022-01-07 23:00:00,0.34348370747163093,2022,1,7,0.9932827555650979,10.27631126312261
2022-01-08 00:00:00,2022-01-08 00:00:00,0.3828782068303903,2022,1,8,0.99320216020744,10.31489980890479
2022-01-08 01:00:00,2022-01-08 01:00:00,0.40467625641859617,2022,1,8,0.9931210858749941,10.33588711516854
2022-01-08 02:00:00,2022-01-08 02:00:00,0.8135741951965723,2022,1,8,0.9930395326068586,10.743969521265159
2022-01-08 03:00:00,2022-01-08 03:00:00,0.7323436345876249,2022,1,8,0.9929575004423629,10.661918639011255
2022-01-08 04:00:00,2022-01-08 04:00:00,0.7079632583136759,2022,1,8,0.992874989421067,10.636713152524345
2022-01-08 05:00:00,2022-01-08 05:00:00,0.8957053167528277,2022,1,8,0.9927919995827623,10.82362531258045
2022-01-08 06:00:00,2022-01-08 06:00:00,0.899330453274989,2022,1,8,0.9927085309674709,10.826415762949697
2022-01-08 07:00:00,2022-01-08 07:00:00,0.5678827491008906,2022,1,8,0.9926245836154458,10.494128585255348
2022-01-08 08:00:00,2022-01-08 08:00:00,0.5001381826184162,2022,1,8,0.9925401575671708,10.425539758290125
2022-01-08 09:00:00,2022-01-08 09:00:00,0.8120794588700804,2022,1,8,0.9924552528633608,10.736631987503689
2022-01-08 10:00:00,2022-01-08 10:00:00,0.7898127555465377,2022,1,8,0.992369869544961,10.713511450996148
2022-01-08 11:00:00,2022-01-08 11:00:00,0.5519029074218544,2022,1,8,0.9922840076531481,10.474742983953336
2022-01-08 12:00:00,2022-01-08 12:00:00,0.6373853659225188,2022,1,8,0.992197667229329,10.55936203821581
2022-01-08 13:00:00,2022-01-08 13:00:00,0.3585861693150624,2022,1,8,0.992110848315142,10.279694652466482
2022-01-08 14:00:00,2022-01-08 14:00:00,0.4002062344405878,2022,1,8,0.9920235509524553,10.32044174396514
2022-01-08 15:00:00,2022-01-08 15:00:00,0.28033928406369113,2022,1,8,0.9919357751833687,10.199697035897378
2022-01-08 16:00:00,2022-01-08 16:00:00,0.549509773917481,2022,1,8,0.9918475210502122,10.467984984419605
2022-01-08 17:00:00,2022-01-08 17:00:00,0.5550840225756131,2022,1,8,0.9917587885955467,10.47267190853108
2022-01-08 18:00:00,2022-01-08 18:00:00,0.22647492756563015,2022,1,8,0.9916695778621636,10.143170706187266
2022-01-08 19:00:00,2022-01-08 19:00:00,0.5791772107317049,2022,1,8,0.991579888893085,10.494976099662555
2022-01-08 20:00:00,2022-01-08 20:00:00,0.12779401278271807,2022,1,8,0.9914897217315638,10.042691230098356
2022-01-08 21:00:00,2022-01-08 21:00:00,0.7984351326767537,2022,1,8,0.9913990764210834,10.712425896887588
2022-01-08 22:00:00,2022-01-08 22:00:00,0.18172986837837513,2022,1,8,0.9913079530053578,10.094809398431952
2022-01-08 23:00:00,2022-01-08 23:00:00,0.001326839273096403,2022,1,8,0.9912163515283313,9.913490354556409
2022-01-09 00:00:00,2022-01-09 00:00:00,0.03499791282276754,2022,1,9,0.9911242720341794,9.946240633164562
2022-01-09 01:00:00,2022-01-09 01:00:00,0.34141814727134545,2022,1,9,0.9910317145673073,10.251735292944419
2022-01-09 02:00:00,2022-01-09 02:00:00,0.7901506121713344,2022,1,9,0.9909386791723515,10.69953740389485
2022-01-09 03:00:00,2022-01-09 03:00:00,0.3479527154687756,2022,1,9,0.9908451658941783,10.256404374410558
2022-01-09 04:00:00,2022-01-09 04:00:00,0.370434716700738,2022,1,9,0.9907511747778849,10.277946464479585
2022-01-09 05:00:00,2022-01-09 05:00:00,0.1288839770038499,2022,1,9,0.9906567058687987,10.035451035691837
2022-01-09 06:00:00,2022-01-09 06:00:00,0.15589279813169044,2022,1,9,0.9905617592124779,10.061510390256469
2022-01-09 07:00:00,2022-01-09 07:00:00,0.27053474140157363,2022,1,9,0.9904663348547105,10.17519808994868
2022-01-09 08:00:00,2022-01-09 08:00:00,0.249579303301804,2022,1,9,0.9903704328415154,10.153283631716958
2022-01-09 09:00:00,2022-01-09 09:00:00,0.662404989239077,2022,1,9,0.9902740532191414,10.565145521430491
2022-01-09 10:00:00,2022-01-09 10:00:00,0.8760999501956988,2022,1,9,0.9901771960340682,10.77787191053638
2022-01-09 11:00:00,2022-01-09 11:00:00,0.5632962923730565,2022,1,9,0.9900798613330053,10.46409490570311
2022-01-09 12:00:00,2022-01-09 12:00:00,0.9678934250808291,2022,1,9,0.9899820491628926,10.867713916709755
2022-01-09 13:00:00,2022-01-09 13:00:00,0.9806408467165578,2022,1,9,0.9898837595709004,10.879478442425562
2022-01-09 14:00:00,2022-01-09 14:00:00,0.19776107832732737,2022,1,9,0.989784992604429,10.095611004371616
2022-01-09 15:00:00,2022-01-09 15:00:00,0.5451252702635084,2022,1,9,0.9896857483111093,10.441982753374601
2022-01-09 16:00:00,2022-01-09 16:00:00,0.31771913393936047,2022,1,9,0.9895860267388021,10.213579401327383
2022-01-09 17:00:00,2022-01-09 17:00:00,0.04207856806988686,2022,1,9,0.9894858279355984,9.93693684742587
2022-01-09 18:00:00,2022-01-09 18:00:00,0.886659808976743,2022,1,9,0.9893851519498194,10.780511328474937
2022-01-09 19:00:00,2022-01-09 19:00:00,0.8934719341232641,2022,1,9,0.9892839988300164,10.786311922423428
2022-01-09 20:00:00,2022-01-09 20:00:00,0.9323840178044085,2022,1,9,0.9891823686249708,10.824207704054118
2022-01-09 21:00:00,2022-01-09 21:00:00,0.49391200829583504,2022,1,9,0.989080261383694,10.384714622132774
2022-01-09 22:00:00,2022-01-09 22:00:00,0.0532060452769898,2022,1,9,0.9889776771554276,9.942982816831266
2022-01-09 23:00:00,2022-01-09 23:00:00,0.7793429238108223,2022,1,9,0.9888746159896432,10.668089083707255
2022-01-10 00:00:00,2022-01-10 00:00:00,0.7791012973703622,2022,1,10,0.9887710779360422,10.666812076730784
2022-01-10 01:00:00,2022-01-10 01:00:00,0.00021040159406437997,2022,1,10,0.9886670630445564,9.886881032039629
2022-01-10 02:00:00,2022-01-10 02:00:00,0.0907220452440144,2022,1,10,0.9885625713653472,9.976347758897486
2022-01-10 03:00:00,2022-01-10 03:00:00,0.40286248467573693,2022,1,10,0.9884576029488059,10.287438514163796
2022-01-10 04:00:00,2022-01-10 04:00:00,0.18876758869248622,2022,1,10,0.9883521578455541,10.072289167148028
2022-01-10 05:00:00,2022-01-10 05:00:00,0.7194950324767134,2022,1,10,0.9882462361064427,10.60195739354114
2022-01-10 06:00:00,2022-01-10 06:00:00,0.9852676257210446,2022,1,10,0.988139837782553,10.866666003546575
2022-01-10 07:00:00,2022-01-10 07:00:00,0.30759272360072887,2022,1,10,0.9880329629251958,10.187922352852688
2022-01-10 08:00:00,2022-01-10 08:00:00,0.15530449821506975,2022,1,10,0.987925611585912,10.03456061407419
2022-01-10 09:00:00,2022-01-10 09:00:00,0.03199196644106406,2022,1,10,0.9878177838164719,9.910169804605783
2022-01-10 10:00:00,2022-01-10 10:00:00,0.2987603289120955,2022,1,10,0.987709479668876,10.175855125600856
2022-01-10 11:00:00,2022-01-10 11:00:00,0.2296267139083521,2022,1,10,0.9876006991953541,10.105633705861894
2022-01-10 12:00:00,2022-01-10 12:00:00,0.8410959759912802,2022,1,10,0.9874914424483661,10.716010400474941
2022-01-10 13:00:00,2022-01-10 13:00:00,0.39409991267342137,2022,1,10,0.9873817094806012,10.267917007479435
2022-01-10 14:00:00,2022-01-10 14:00:00,0.30673884447558764,2022,1,10,0.9872715003449786,10.179453847925373
2022-01-10 15:00:00,2022-01-10 15:00:00,0.26479525864031983,2022,1,10,0.9871608150946469,10.136403409586789
2022-01-10 16:00:00,2022-01-10 16:00:00,0.6110426430904905,2022,1,10,0.9870496537829845,10.481539180920334
2022-01-10 17:00:00,2022-01-10 17:00:00,0.9538964266781957,2022,1,10,0.9869380164635992,10.823276591314187
2022-01-10 18:00:00,2022-01-10 18:00:00,0.28894870591614163,2022,1,10,0.9868259031903286,10.157207737819427
2022-01-10 19:00:00,2022-01-10 19:00:00,0.9593045977816158,2022,1,10,0.9867133140172395,10.826437737954011
2022-01-10 20:00:00,2022-01-10 20:00:00,0.38991182598920704,2022,1,10,0.9866002489986284,10.255914315975492
